date_id,category_id,geo_id,sales_qty,sales_amt
2023-08-18T00:00:00,1005,1,0,0
2023-08-18T00:00:00,1005,2,5,4955
2023-08-18T00:00:00,1005,3,8,7928
2023-08-18T00:00:00,1006,1,0,0
2023-08-18T00:00:00,1006,2,1,991
2023-08-18T00:00:00,1006,3,7,6937
2023-08-18T00:00:00,1007,1,4,3964
2023-08-18T00:00:00,1007,2,6,5946
2023-08-18T00:00:00,1007,3,3,2973
2023-08-18T00:00:00,1008,1,9,8919
2023-08-18T00:00:00,1008,2,2,1982
2023-08-18T00:00:00,1008,3,9,8919
2023-08-18T00:00:00,1009,1,6,5946
2023-08-18T00:00:00,1009,2,7,6937
2023-08-18T00:00:00,1009,3,0,0
2023-08-18T00:00:00,1010,1,0,0
2023-08-18T00:00:00,1010,2,8,7928
2023-08-18T00:00:00,1010,3,8,7928
2023-08-19T00:00:00,1001,1,6,5946
2023-08-19T00:00:00,1001,2,2,1982
2023-08-19T00:00:00,1001,3,5,4955
2023-08-19T00:00:00,1002,1,0,0
2023-08-19T00:00:00,1002,2,9,8919
2023-08-19T00:00:00,1002,3,3,2973
2023-08-19T00:00:00,1003,1,9,8919
2023-08-19T00:00:00,1003,2,8,7928
2023-08-19T00:00:00,1003,3,1,991
2023-08-19T00:00:00,1004,1,9,8919
2023-08-19T00:00:00,1004,2,2,1982
2023-08-19T00:00:00,1004,3,7,6937
2023-08-19T00:00:00,1005,1,1,991
2023-08-19T00:00:00,1005,2,8,7928
2023-08-19T00:00:00,1005,3,8,7928
2023-08-19T00:00:00,1006,1,7,6937
2023-08-19T00:00:00,1006,2,8,7928
2023-08-19T00:00:00,1006,3,2,1982
2023-08-19T00:00:00,1007,1,4,3964
2023-08-19T00:00:00,1007,2,2,1982
2023-08-19T00:00:00,1007,3,2,1982
2023-08-19T00:00:00,1008,1,9,8919
2023-08-19T00:00:00,1008,2,6,5946
2023-08-19T00:00:00,1008,3,8,7928
2023-08-19T00:00:00,1009,1,3,2973
2023-08-19T00:00:00,1009,2,9,8919
2023-08-19T00:00:00,1009,3,5,4955
2023-08-19T00:00:00,1010,1,3,2973
2023-08-19T00:00:00,1010,2,7,6937
2023-08-19T00:00:00,1010,3,3,2973
2023-08-20T00:00:00,1001,1,8,7928
2023-08-20T00:00:00,1001,2,9,8919
2023-08-20T00:00:00,1001,3,9,8919
2023-08-20T00:00:00,1002,1,8,7928
2023-08-20T00:00:00,1002,2,6,5946
2023-08-20T00:00:00,1002,3,5,4955
2023-08-20T00:00:00,1003,1,6,5946
2023-08-20T00:00:00,1003,2,2,1982
2023-08-20T00:00:00,1003,3,1,991
2023-08-20T00:00:00,1004,1,5,4955
2023-08-20T00:00:00,1004,2,8,7928
2023-08-20T00:00:00,1004,3,9,8919
2023-08-20T00:00:00,1005,1,2,1982
2023-08-20T00:00:00,1005,2,2,1982
2023-08-20T00:00:00,1005,3,3,2973
2023-08-20T00:00:00,1006,1,3,2973
2023-08-20T00:00:00,1006,2,9,8919
2023-08-20T00:00:00,1006,3,1,991
2023-08-20T00:00:00,1007,1,7,6937
2023-08-20T00:00:00,1007,2,4,3964
2023-08-20T00:00:00,1007,3,1,991
2023-08-20T00:00:00,1008,1,6,5946
2023-08-20T00:00:00,1008,2,6,5946
2023-08-20T00:00:00,1008,3,6,5946
2023-08-20T00:00:00,1009,1,1,991
2023-08-20T00:00:00,1009,2,4,3964
2023-08-20T00:00:00,1009,3,8,7928
2023-08-20T00:00:00,1010,1,0,0
2023-08-20T00:00:00,1010,2,8,7928
2023-08-20T00:00:00,1010,3,4,3964
